stock,date,action
GWW,10/3/2016,sell
WU,10/3/2016,sell
ALK,10/4/2016,buy
MTB,10/4/2016,buy
PFE,10/4/2016,buy
DVN,10/4/2016,sell
HII,10/4/2016,sell
NI,10/4/2016,sell
ANSS,10/5/2016,buy
BK,10/5/2016,buy
DD,10/5/2016,buy
TXT,10/5/2016,buy
ALK,10/5/2016,sell
MTB,10/5/2016,sell
PFE,10/5/2016,sell
BK,10/6/2016,sell
DD,10/6/2016,sell
TXT,10/6/2016,sell
VRSK,10/6/2016,sell
IPG,10/7/2016,buy
WST,10/7/2016,buy
PAYX,10/7/2016,sell
CINF,10/10/2016,buy
K,10/10/2016,buy
TFX,10/10/2016,buy
TRV,10/10/2016,buy
IPG,10/10/2016,sell
CBOE,10/11/2016,buy
COO,10/11/2016,buy
CINF,10/11/2016,sell
ES,10/11/2016,sell
K,10/11/2016,sell
TFX,10/11/2016,sell
TRV,10/11/2016,sell
AMT,10/12/2016,buy
CB,10/12/2016,buy
CBOE,10/12/2016,sell
CERN,10/13/2016,buy
DLR,10/13/2016,buy
NEE,10/13/2016,buy
SBAC,10/13/2016,buy
TFX,10/13/2016,buy
AMT,10/13/2016,sell
CZR,10/13/2016,sell
CB,10/13/2016,sell
ADP,10/14/2016,buy
CCI,10/14/2016,buy
HLT,10/14/2016,buy
CERN,10/14/2016,sell
DLR,10/14/2016,sell
KMB,10/14/2016,sell
NEE,10/14/2016,sell
TFX,10/14/2016,sell
WST,10/14/2016,sell
EIX,10/17/2016,buy
HAS,10/17/2016,buy
KHC,10/17/2016,buy
MLM,10/17/2016,buy
RSG,10/17/2016,buy
VMC,10/17/2016,buy
ANSS,10/17/2016,sell
ADP,10/17/2016,sell
CCI,10/17/2016,sell
HLT,10/17/2016,sell
AEE,10/18/2016,buy
AWK,10/18/2016,buy
T,10/18/2016,buy
ATO,10/18/2016,buy
CMS,10/18/2016,buy
FE,10/18/2016,buy
MSCI,10/18/2016,buy
NEM,10/18/2016,buy
PEP,10/18/2016,buy
PNW,10/18/2016,buy
PLD,10/18/2016,buy
SO,10/18/2016,buy
UNH,10/18/2016,buy
VRSK,10/18/2016,buy
XEL,10/18/2016,buy
AZO,10/18/2016,sell
EIX,10/18/2016,sell
EXPE,10/18/2016,sell
HAS,10/18/2016,sell
KHC,10/18/2016,sell
RSG,10/18/2016,sell
TRMB,10/18/2016,sell
LNT,10/19/2016,buy
BK,10/19/2016,buy
DTE,10/19/2016,buy
DRE,10/19/2016,buy
PEAK,10/19/2016,buy
ICE,10/19/2016,buy
IP,10/19/2016,buy
NUE,10/19/2016,buy
PHM,10/19/2016,buy
VTR,10/19/2016,buy
WM,10/19/2016,buy
AEE,10/19/2016,sell
AWK,10/19/2016,sell
T,10/19/2016,sell
ATO,10/19/2016,sell
CMS,10/19/2016,sell
FE,10/19/2016,sell
MSCI,10/19/2016,sell
NEM,10/19/2016,sell
PEP,10/19/2016,sell
PNW,10/19/2016,sell
PLD,10/19/2016,sell
SO,10/19/2016,sell
VMC,10/19/2016,sell
XEL,10/19/2016,sell
AES,10/20/2016,buy
ARE,10/20/2016,buy
ALGN,10/20/2016,buy
AXP,10/20/2016,buy
CNP,10/20/2016,buy
DHR,10/20/2016,buy
FMC,10/20/2016,buy
LIN,10/20/2016,buy
PAYX,10/20/2016,buy
PBCT,10/20/2016,buy
O,10/20/2016,buy
TXT,10/20/2016,buy
WBA,10/20/2016,buy
BK,10/20/2016,sell
DRE,10/20/2016,sell
PEAK,10/20/2016,sell
IP,10/20/2016,sell
NUE,10/20/2016,sell
PHM,10/20/2016,sell
VTR,10/20/2016,sell
VRSK,10/20/2016,sell
APD,10/21/2016,buy
PM,10/21/2016,buy
TDG,10/21/2016,buy
VRSN,10/21/2016,buy
ARE,10/21/2016,sell
CNP,10/21/2016,sell
FMC,10/21/2016,sell
JNJ,10/21/2016,sell
L,10/21/2016,sell
PBCT,10/21/2016,sell
WBA,10/21/2016,sell
MMM,10/24/2016,buy
DXCM,10/24/2016,buy
DFS,10/24/2016,buy
NDAQ,10/24/2016,buy
PEP,10/24/2016,buy
TDY,10/24/2016,buy
WU,10/24/2016,buy
APD,10/24/2016,sell
KEYS,10/24/2016,sell
PM,10/24/2016,sell
SBAC,10/24/2016,sell
TDG,10/24/2016,sell
ABBV,10/25/2016,buy
EFX,10/25/2016,buy
KMI,10/25/2016,buy
MKC,10/25/2016,buy
MCHP,10/25/2016,buy
MSI,10/25/2016,buy
MMM,10/25/2016,sell
AMD,10/25/2016,sell
ALGN,10/25/2016,sell
BSX,10/25/2016,sell
DXCM,10/25/2016,sell
DFS,10/25/2016,sell
FTV,10/25/2016,sell
MAS,10/25/2016,sell
NDAQ,10/25/2016,sell
NLSN,10/25/2016,sell
PCAR,10/25/2016,sell
PNR,10/25/2016,sell
PEP,10/25/2016,sell
UAA,10/25/2016,sell
WAT,10/25/2016,sell
WU,10/25/2016,sell
AMAT,10/26/2016,buy
CDW,10/26/2016,buy
CB,10/26/2016,buy
DOV,10/26/2016,buy
JCI,10/26/2016,buy
WYNN,10/26/2016,buy
ABBV,10/26/2016,sell
DRI,10/26/2016,sell
LH,10/26/2016,sell
MKC,10/26/2016,sell
MCHP,10/26/2016,sell
ODFL,10/26/2016,sell
RMD,10/26/2016,sell
IFF,10/27/2016,buy
JBHT,10/27/2016,buy
TT,10/27/2016,buy
WST,10/27/2016,buy
ALLE,10/27/2016,sell
CDW,10/27/2016,sell
CB,10/27/2016,sell
CMCSA,10/27/2016,sell
DOV,10/27/2016,sell
EFX,10/27/2016,sell
FISV,10/27/2016,sell
JCI,10/27/2016,sell
O,10/27/2016,sell
ROL,10/27/2016,sell
TER,10/27/2016,sell
WYNN,10/27/2016,sell
EXPD,10/28/2016,buy
FTV,10/28/2016,buy
HPE,10/28/2016,buy
IBM,10/28/2016,buy
NUE,10/28/2016,buy
XLNX,10/28/2016,buy
ZBRA,10/28/2016,buy
CTLT,10/28/2016,sell
IFF,10/28/2016,sell
TT,10/28/2016,sell
AON,10/31/2016,buy
CSCO,10/31/2016,buy
JNJ,10/31/2016,buy
PG,10/31/2016,buy
TEL,10/31/2016,buy
TSN,10/31/2016,buy
EXPD,10/31/2016,sell
FFIV,10/31/2016,sell
MRO,10/31/2016,sell
MLM,10/31/2016,sell
NWL,10/31/2016,sell
NUE,10/31/2016,sell
NOW,10/31/2016,sell
WST,10/31/2016,sell
BR,11/1/2016,buy
CL,11/1/2016,buy
LHX,11/1/2016,buy
SYK,11/1/2016,buy
WYNN,11/1/2016,buy
CSCO,11/1/2016,sell
DHR,11/1/2016,sell
ETN,11/1/2016,sell
HD,11/1/2016,sell
JNJ,11/1/2016,sell
PKI,11/1/2016,sell
TEL,11/1/2016,sell
TSN,11/1/2016,sell
FIS,11/2/2016,buy
HPQ,11/2/2016,buy
WU,11/2/2016,buy
KMI,11/2/2016,sell
LHX,11/2/2016,sell
SRE,11/2/2016,sell
VZ,11/2/2016,sell
WYNN,11/2/2016,sell
IT,11/3/2016,buy
EQIX,11/3/2016,sell
HPQ,11/3/2016,sell
MHK,11/3/2016,sell
WU,11/3/2016,sell
BDX,11/4/2016,buy
CME,11/4/2016,buy
ITW,11/4/2016,buy
MKTX,11/4/2016,buy
MCHP,11/4/2016,buy
QRVO,11/4/2016,sell
AFL,11/7/2016,buy
A,11/7/2016,buy
ALGN,11/7/2016,buy
CDW,11/7/2016,buy
CHTR,11/7/2016,buy
CTAS,11/7/2016,buy
CSCO,11/7/2016,buy
EIX,11/7/2016,buy
ES,11/7/2016,buy
GD,11/7/2016,buy
HLT,11/7/2016,buy
HOLX,11/7/2016,buy
IEX,11/7/2016,buy
INCY,11/7/2016,buy
IFF,11/7/2016,buy
IQV,11/7/2016,buy
KSU,11/7/2016,buy
MMC,11/7/2016,buy
MDT,11/7/2016,buy
NDAQ,11/7/2016,buy
NSC,11/7/2016,buy
OMC,11/7/2016,buy
PH,11/7/2016,buy
SPGI,11/7/2016,buy
SO,11/7/2016,buy
TSN,11/7/2016,buy
UPS,11/7/2016,buy
UHS,11/7/2016,buy
WU,11/7/2016,buy
BDX,11/7/2016,sell
ITW,11/7/2016,sell
MKTX,11/7/2016,sell
MCHP,11/7/2016,sell
ARE,11/8/2016,buy
AJG,11/8/2016,buy
BIIB,11/8/2016,buy
BSX,11/8/2016,buy
BRO,11/8/2016,buy
DHR,11/8/2016,buy
DVN,11/8/2016,buy
DLR,11/8/2016,buy
DRE,11/8/2016,buy
ETN,11/8/2016,buy
EFX,11/8/2016,buy
IDXX,11/8/2016,buy
IPG,11/8/2016,buy
ISRG,11/8/2016,buy
MSCI,11/8/2016,buy
PCAR,11/8/2016,buy
UNP,11/8/2016,buy
V,11/8/2016,buy
WRB,11/8/2016,buy
XYL,11/8/2016,buy
YUM,11/8/2016,buy
AFL,11/8/2016,sell
CDW,11/8/2016,sell
CTAS,11/8/2016,sell
CSCO,11/8/2016,sell
EIX,11/8/2016,sell
ES,11/8/2016,sell
GD,11/8/2016,sell
IFF,11/8/2016,sell
JBHT,11/8/2016,sell
MMC,11/8/2016,sell
MDT,11/8/2016,sell
NDAQ,11/8/2016,sell
NSC,11/8/2016,sell
OMC,11/8/2016,sell
PH,11/8/2016,sell
SPGI,11/8/2016,sell
SO,11/8/2016,sell
TSN,11/8/2016,sell
UPS,11/8/2016,sell
WU,11/8/2016,sell
AOS,11/9/2016,buy
ABBV,11/9/2016,buy
AMP,11/9/2016,buy
BLL,11/9/2016,buy
TECH,11/9/2016,buy
CMCSA,11/9/2016,buy
DOV,11/9/2016,buy
LLY,11/9/2016,buy
EOG,11/9/2016,buy
XOM,11/9/2016,buy
FRC,11/9/2016,buy
GRMN,11/9/2016,buy
HII,11/9/2016,buy
INTC,11/9/2016,buy
IVZ,11/9/2016,buy
KMI,11/9/2016,buy
MRK,11/9/2016,buy
OKE,11/9/2016,buy
PGR,11/9/2016,buy
STX,11/9/2016,buy
SNPS,11/9/2016,buy
WAB,11/9/2016,buy
WRK,11/9/2016,buy
WMB,11/9/2016,buy
ARE,11/9/2016,sell
AJG,11/9/2016,sell
BRO,11/9/2016,sell
DVN,11/9/2016,sell
DLR,11/9/2016,sell
DRE,11/9/2016,sell
ETN,11/9/2016,sell
EFX,11/9/2016,sell
IEX,11/9/2016,sell
IPG,11/9/2016,sell
ISRG,11/9/2016,sell
KSU,11/9/2016,sell
MSCI,11/9/2016,sell
UHS,11/9/2016,sell
V,11/9/2016,sell
WRB,11/9/2016,sell
ALL,11/10/2016,buy
CINF,11/10/2016,buy
CPRT,11/10/2016,buy
GLW,11/10/2016,buy
FANG,11/10/2016,buy
IP,11/10/2016,buy
PVH,11/10/2016,buy
ROST,11/10/2016,buy
AOS,11/10/2016,sell
ABBV,11/10/2016,sell
MO,11/10/2016,sell
BR,11/10/2016,sell
CME,11/10/2016,sell
CL,11/10/2016,sell
CMCSA,11/10/2016,sell
DOV,11/10/2016,sell
LLY,11/10/2016,sell
EOG,11/10/2016,sell
XOM,11/10/2016,sell
GRMN,11/10/2016,sell
INTC,11/10/2016,sell
IVZ,11/10/2016,sell
KMI,11/10/2016,sell
MDLZ,11/10/2016,sell
PGR,11/10/2016,sell
STX,11/10/2016,sell
WRK,11/10/2016,sell
WMB,11/10/2016,sell
XYL,11/10/2016,sell
ABMD,11/11/2016,buy
EBAY,11/11/2016,buy
HWM,11/11/2016,buy
NTAP,11/11/2016,buy
ADM,11/11/2016,sell
AES,11/11/2016,sell
ALL,11/11/2016,sell
CINF,11/11/2016,sell
DHR,11/11/2016,sell
IP,11/11/2016,sell
ROST,11/11/2016,sell
SYK,11/11/2016,sell
TDY,11/11/2016,sell
TXT,11/11/2016,sell
ANSS,11/14/2016,buy
EOG,11/14/2016,buy
TRMB,11/14/2016,buy
AMP,11/14/2016,sell
BSX,11/14/2016,sell
EBAY,11/14/2016,sell
GPN,11/14/2016,sell
HLT,11/14/2016,sell
J,11/14/2016,sell
NTAP,11/14/2016,sell
COO,11/14/2016,sell
URI,11/14/2016,sell
AWK,11/15/2016,buy
APA,11/15/2016,buy
IPG,11/15/2016,buy
SLB,11/15/2016,buy
ULTA,11/15/2016,buy
WY,11/15/2016,buy
WLTW,11/15/2016,buy
EOG,11/15/2016,sell
ZBRA,11/15/2016,sell
PXD,11/16/2016,buy
QRVO,11/16/2016,buy
TSN,11/16/2016,buy
AWK,11/16/2016,sell
IPG,11/16/2016,sell
SLB,11/16/2016,sell
WY,11/16/2016,sell
BR,11/17/2016,buy
MTCH,11/17/2016,buy
TSN,11/17/2016,sell
ATO,11/18/2016,buy
BDX,11/18/2016,buy
EA,11/18/2016,buy
ISRG,11/18/2016,buy
MSCI,11/18/2016,buy
BR,11/18/2016,sell
ED,11/18/2016,sell
MTCH,11/18/2016,sell
PG,11/18/2016,sell
WMT,11/18/2016,sell
ALB,11/21/2016,buy
AMZN,11/21/2016,buy
AAPL,11/21/2016,buy
DRE,11/21/2016,buy
GPN,11/21/2016,buy
PLD,11/21/2016,buy
V,11/21/2016,buy
ANET,11/21/2016,sell
ATO,11/21/2016,sell
MSCI,11/21/2016,sell
AVGO,11/22/2016,buy
DLR,11/22/2016,buy
EQIX,11/22/2016,buy
KHC,11/22/2016,buy
NWL,11/22/2016,buy
NLOK,11/22/2016,buy
PNW,11/22/2016,buy
A,11/22/2016,sell
DRE,11/22/2016,sell
MO,11/23/2016,buy
AEE,11/23/2016,buy
DLR,11/23/2016,sell
EQIX,11/23/2016,sell
KHC,11/23/2016,sell
NWL,11/23/2016,sell
NLOK,11/23/2016,sell
PNW,11/23/2016,sell
V,11/23/2016,sell
AES,11/25/2016,buy
CMS,11/25/2016,buy
MAR,11/25/2016,sell
UNP,11/25/2016,sell
GOOG,11/28/2016,buy
BAX,11/28/2016,buy
ED,11/28/2016,buy
MDLZ,11/28/2016,buy
SYK,11/28/2016,buy
XEL,11/28/2016,buy
AES,11/28/2016,sell
CMS,11/28/2016,sell
TMO,11/28/2016,sell
ABBV,11/29/2016,buy
MAA,11/29/2016,buy
ED,11/29/2016,sell
SYK,11/29/2016,sell
WM,11/29/2016,sell
XEL,11/29/2016,sell
ABBV,11/30/2016,sell
AAPL,11/30/2016,sell
MAA,11/30/2016,sell
PNR,12/1/2016,buy
GOOG,12/1/2016,sell
BLL,12/1/2016,sell
BAX,12/1/2016,sell
STZ,12/1/2016,sell
FANG,12/1/2016,sell
FTNT,12/1/2016,sell
TAP,12/1/2016,sell
PCAR,12/1/2016,sell
MSCI,12/2/2016,buy
PNR,12/2/2016,sell
PVH,12/2/2016,sell
WLTW,12/2/2016,sell
MSCI,12/5/2016,sell
OKE,12/5/2016,sell
ABBV,12/6/2016,buy
NDAQ,12/6/2016,buy
WLTW,12/6/2016,buy
TECH,12/6/2016,sell
MDLZ,12/6/2016,sell
AES,12/7/2016,buy
A,12/7/2016,buy
GOOG,12/7/2016,buy
APTV,12/7/2016,buy
ATO,12/7/2016,buy
GIS,12/7/2016,buy
INTC,12/7/2016,buy
KHC,12/7/2016,buy
PHM,12/7/2016,buy
PVH,12/7/2016,buy
ABBV,12/7/2016,sell
ALB,12/7/2016,sell
AMAT,12/7/2016,sell
FRC,12/7/2016,sell
NDAQ,12/7/2016,sell
WLTW,12/7/2016,sell
BLL,12/8/2016,buy
MAS,12/8/2016,buy
NLOK,12/8/2016,buy
V,12/8/2016,buy
AES,12/8/2016,sell
A,12/8/2016,sell
ATO,12/8/2016,sell
GIS,12/8/2016,sell
INTC,12/8/2016,sell
KHC,12/8/2016,sell
POOL,12/8/2016,sell
CSCO,12/9/2016,buy
MAA,12/9/2016,buy
NLOK,12/9/2016,sell
BAX,12/12/2016,buy
JNJ,12/12/2016,buy
CSCO,12/12/2016,sell
MAA,12/12/2016,sell
PVH,12/12/2016,sell
DHR,12/13/2016,buy
XRAY,12/13/2016,buy
WLTW,12/13/2016,buy
BLL,12/13/2016,sell
BAX,12/13/2016,sell
JNJ,12/13/2016,sell
MSI,12/13/2016,sell
XLNX,12/13/2016,sell
TDG,12/14/2016,buy
VRSN,12/14/2016,sell
WLTW,12/14/2016,sell
ETSY,12/15/2016,buy
ALGN,12/15/2016,sell
LKQ,12/15/2016,sell
MAS,12/15/2016,sell
PHM,12/15/2016,sell
TDG,12/15/2016,sell
WLTW,12/19/2016,buy
AVY,12/19/2016,sell
BIIB,12/19/2016,sell
AFL,12/20/2016,buy
APTV,12/20/2016,sell
HII,12/20/2016,sell
WLTW,12/20/2016,sell
AFL,12/21/2016,sell
ZTS,12/23/2016,sell
NXPI,12/27/2016,buy
XRAY,12/27/2016,sell
DHR,12/28/2016,sell
NXPI,12/28/2016,sell
QRVO,12/29/2016,sell
KMI,1/3/2017,buy
LYV,1/3/2017,buy
BLL,1/4/2017,buy
MSCI,1/4/2017,buy
PNR,1/4/2017,buy
NOW,1/4/2017,buy
KMI,1/4/2017,sell
DGX,1/4/2017,sell
DPZ,1/5/2017,buy
HAS,1/5/2017,buy
LVS,1/5/2017,buy
MTCH,1/5/2017,buy
NOC,1/5/2017,buy
NLOK,1/5/2017,buy
BLL,1/5/2017,sell
MSCI,1/5/2017,sell
PNR,1/5/2017,sell
AVY,1/6/2017,buy
EXPE,1/6/2017,buy
MKTX,1/6/2017,buy
PTC,1/6/2017,buy
CHTR,1/6/2017,sell
HAS,1/6/2017,sell
LVS,1/6/2017,sell
NOC,1/6/2017,sell
NLOK,1/6/2017,sell
JCI,1/9/2017,buy
WY,1/9/2017,buy
AVY,1/9/2017,sell
KO,1/9/2017,sell
INCY,1/9/2017,sell
SJM,1/9/2017,sell
TECH,1/10/2017,buy
VRSK,1/10/2017,buy
MNST,1/10/2017,sell
WY,1/10/2017,sell
AFL,1/11/2017,buy
IEX,1/11/2017,buy
SWKS,1/11/2017,buy
TECH,1/11/2017,sell
VRSK,1/11/2017,sell
AFL,1/12/2017,sell
IEX,1/12/2017,sell
SWKS,1/12/2017,sell
AOS,1/13/2017,buy
QCOM,1/13/2017,buy
EXPE,1/13/2017,sell
AES,1/17/2017,buy
AFL,1/17/2017,buy
ROST,1/17/2017,buy
TJX,1/17/2017,buy
WBA,1/17/2017,buy
AOS,1/17/2017,sell
QCOM,1/17/2017,sell
BBY,1/18/2017,buy
DISCA,1/18/2017,buy
DISCK,1/18/2017,buy
EVRG,1/18/2017,buy
AES,1/18/2017,sell
AFL,1/18/2017,sell
ROST,1/18/2017,sell
TJX,1/18/2017,sell
WBA,1/18/2017,sell
AWK,1/19/2017,buy
ITW,1/19/2017,buy
VMC,1/19/2017,buy
EVRG,1/19/2017,sell
AOS,1/20/2017,buy
AFL,1/20/2017,buy
DRI,1/20/2017,buy
IBM,1/20/2017,sell
INFO,1/20/2017,sell
LRCX,1/20/2017,sell
LOW,1/23/2017,buy
NOC,1/23/2017,buy
AOS,1/23/2017,sell
AFL,1/23/2017,sell
DRI,1/23/2017,sell
AFL,1/24/2017,buy
CHRW,1/24/2017,buy
GRMN,1/24/2017,buy
HPQ,1/24/2017,buy
J,1/24/2017,buy
MMC,1/24/2017,buy
PEP,1/24/2017,buy
UPS,1/24/2017,buy
WY,1/24/2017,buy
XYL,1/24/2017,buy
ADBE,1/24/2017,sell
CTXS,1/24/2017,sell
GLW,1/24/2017,sell
LOW,1/24/2017,sell
ADM,1/25/2017,buy
BLL,1/25/2017,buy
CTAS,1/25/2017,buy
FDX,1/25/2017,buy
IVZ,1/25/2017,buy
LEG,1/25/2017,buy
VRSK,1/25/2017,buy
AFL,1/25/2017,sell
CHRW,1/25/2017,sell
GRMN,1/25/2017,sell
HPQ,1/25/2017,sell
MKTX,1/25/2017,sell
MMC,1/25/2017,sell
PEP,1/25/2017,sell
UPS,1/25/2017,sell
WY,1/25/2017,sell
XYL,1/25/2017,sell
IPG,1/26/2017,buy
ADM,1/26/2017,sell
BLL,1/26/2017,sell
CTAS,1/26/2017,sell
FDX,1/26/2017,sell
IVZ,1/26/2017,sell
LEG,1/26/2017,sell
BKR,1/27/2017,buy
LHX,1/27/2017,buy
IPG,1/27/2017,sell
APA,1/30/2017,sell
LHX,1/30/2017,sell
NXPI,1/31/2017,buy
J,1/31/2017,sell
MTCH,1/31/2017,sell
ALGN,2/1/2017,buy
LEG,2/1/2017,buy
MO,2/1/2017,sell
HWM,2/1/2017,sell
VRSK,2/1/2017,sell
ANET,2/2/2017,buy
KR,2/2/2017,buy
WMB,2/2/2017,buy
CDNS,2/2/2017,sell
IDXX,2/2/2017,sell
LEG,2/2/2017,sell
BK,2/3/2017,buy
CBRE,2/3/2017,buy
EVRG,2/3/2017,buy
ROST,2/3/2017,buy
TJX,2/3/2017,buy
KR,2/3/2017,sell
MTD,2/3/2017,sell
WMB,2/3/2017,sell
C,2/6/2017,buy
CTRA,2/6/2017,buy
EXPD,2/6/2017,buy
IVZ,2/6/2017,buy
LDOS,2/6/2017,buy
BK,2/6/2017,sell
EVRG,2/6/2017,sell
ROST,2/6/2017,sell
TJX,2/6/2017,sell
ICE,2/7/2017,sell
LDOS,2/7/2017,sell
APH,2/8/2017,buy
FFIV,2/8/2017,buy
NTRS,2/8/2017,buy
WM,2/8/2017,buy
DPZ,2/8/2017,sell
FTV,2/8/2017,sell
MMM,2/9/2017,buy
AFL,2/9/2017,buy
CTSH,2/9/2017,buy
JNPR,2/9/2017,buy
MPC,2/9/2017,buy
MTCH,2/9/2017,buy
NUE,2/9/2017,buy
TRV,2/9/2017,buy
WU,2/9/2017,buy
APH,2/9/2017,sell
PTC,2/9/2017,sell
NOW,2/9/2017,sell
WM,2/9/2017,sell
AAL,2/10/2017,buy
AIG,2/10/2017,buy
BLK,2/10/2017,buy
CZR,2/10/2017,buy
CTAS,2/10/2017,buy
COP,2/10/2017,buy
DAL,2/10/2017,buy
DRE,2/10/2017,buy
FDX,2/10/2017,buy
HST,2/10/2017,buy
IPG,2/10/2017,buy
STT,2/10/2017,buy
TXT,2/10/2017,buy
MMM,2/10/2017,sell
AFL,2/10/2017,sell
JNPR,2/10/2017,sell
MPC,2/10/2017,sell
NUE,2/10/2017,sell
TRV,2/10/2017,sell
WU,2/10/2017,sell
BRO,2/13/2017,buy
DFS,2/13/2017,buy
FITB,2/13/2017,buy
GE,2/13/2017,buy
IEX,2/13/2017,buy
LVS,2/13/2017,buy
OKE,2/13/2017,buy
SBUX,2/13/2017,buy
AIG,2/13/2017,sell
BLK,2/13/2017,sell
CTAS,2/13/2017,sell
COP,2/13/2017,sell
DRE,2/13/2017,sell
FDX,2/13/2017,sell
HST,2/13/2017,sell
IPG,2/13/2017,sell
STT,2/13/2017,sell
AAP,2/14/2017,buy
CVX,2/14/2017,buy
MET,2/14/2017,buy
PBCT,2/14/2017,buy
BRO,2/14/2017,sell
DFS,2/14/2017,sell
FITB,2/14/2017,sell
GE,2/14/2017,sell
IEX,2/14/2017,sell
LVS,2/14/2017,sell
ABBV,2/15/2017,buy
ADM,2/15/2017,buy
APD,2/15/2017,buy
ADP,2/15/2017,buy
GM,2/15/2017,buy
UPS,2/15/2017,buy
AAP,2/15/2017,sell
MET,2/15/2017,sell
PBCT,2/15/2017,sell
KR,2/16/2017,buy
RHI,2/16/2017,buy
SNA,2/16/2017,buy
WHR,2/16/2017,buy
ABBV,2/16/2017,sell
ADM,2/16/2017,sell
APD,2/16/2017,sell
ADP,2/16/2017,sell
SNPS,2/16/2017,sell
UPS,2/16/2017,sell
XYL,2/17/2017,buy
ANET,2/17/2017,sell
JKHY,2/17/2017,sell
KR,2/17/2017,sell
VMC,2/17/2017,sell
INTC,2/21/2017,buy
MRO,2/21/2017,buy
MSI,2/21/2017,buy
WEC,2/21/2017,buy
CPRT,2/21/2017,sell
CTRA,2/21/2017,sell
LYV,2/21/2017,sell
XYL,2/21/2017,sell
STE,2/22/2017,buy
INTC,2/22/2017,sell
MRO,2/22/2017,sell
MSI,2/22/2017,sell
WEC,2/22/2017,sell
MTCH,2/23/2017,sell
EVRG,2/24/2017,buy
INTC,2/24/2017,buy
OMC,2/24/2017,buy
INTU,2/24/2017,sell
EL,2/27/2017,sell
EVRG,2/27/2017,sell
INTC,2/27/2017,sell
LMT,2/27/2017,sell
OMC,2/27/2017,sell
AIG,2/28/2017,buy
MRO,2/28/2017,buy
WMB,2/28/2017,buy
IP,3/1/2017,buy
MET,3/1/2017,buy
SLB,3/1/2017,buy
VMC,3/1/2017,buy
AEE,3/1/2017,sell
BBY,3/1/2017,sell
CBRE,3/1/2017,sell
DLTR,3/1/2017,sell
ETSY,3/1/2017,sell
MRO,3/1/2017,sell
PAYX,3/1/2017,sell
WMB,3/1/2017,sell
AKAM,3/2/2017,buy
EOG,3/2/2017,buy
FMC,3/2/2017,buy
IP,3/2/2017,sell
MET,3/2/2017,sell
SLB,3/2/2017,sell
FMC,3/3/2017,sell
COP,3/6/2017,buy
DVN,3/6/2017,buy
AAL,3/7/2017,sell
BKR,3/7/2017,sell
COP,3/7/2017,sell
DVN,3/7/2017,sell
V,3/7/2017,sell
VMC,3/7/2017,sell
EA,3/8/2017,sell
MRO,3/9/2017,buy
MTCH,3/9/2017,buy
GE,3/10/2017,buy
VMC,3/13/2017,buy
GE,3/13/2017,sell
MGM,3/14/2017,buy
AMCR,3/14/2017,sell
DAL,3/14/2017,sell
MRO,3/14/2017,sell
MTCH,3/14/2017,sell
OKE,3/14/2017,sell
VMC,3/14/2017,sell
CPB,3/15/2017,buy
HLT,3/15/2017,buy
MLM,3/15/2017,buy
MDLZ,3/15/2017,buy
NVDA,3/15/2017,buy
WST,3/15/2017,buy
ZTS,3/15/2017,buy
GOOGL,3/15/2017,sell
CZR,3/15/2017,sell
MGM,3/15/2017,sell
KMI,3/16/2017,buy
CPB,3/16/2017,sell
MLM,3/16/2017,sell
MDLZ,3/16/2017,sell
BKR,3/17/2017,buy
FANG,3/17/2017,buy
HST,3/17/2017,buy
OMC,3/17/2017,buy
APD,3/20/2017,buy
IP,3/20/2017,buy
WRK,3/20/2017,buy
BKR,3/20/2017,sell
HST,3/20/2017,sell
OMC,3/20/2017,sell
O,3/21/2017,buy
FANG,3/21/2017,sell
D,3/21/2017,sell
GM,3/21/2017,sell
HLT,3/21/2017,sell
IP,3/21/2017,sell
WAB,3/21/2017,sell
WST,3/21/2017,sell
WRK,3/21/2017,sell
ZTS,3/21/2017,sell
WRK,3/22/2017,buy
ACN,3/22/2017,sell
O,3/22/2017,sell
IP,3/23/2017,buy
IRM,3/23/2017,buy
VTR,3/23/2017,buy
WRK,3/23/2017,sell
IP,3/24/2017,sell
ISRG,3/24/2017,sell
IRM,3/24/2017,sell
VTR,3/24/2017,sell
PEAK,3/27/2017,buy
INTC,3/27/2017,buy
CVX,3/27/2017,sell
EOG,3/27/2017,sell
AAL,3/28/2017,buy
EMN,3/28/2017,buy
EOG,3/28/2017,buy
MLM,3/28/2017,buy
OMC,3/28/2017,buy
UAL,3/28/2017,buy
WST,3/28/2017,buy
BKNG,3/28/2017,sell
PEAK,3/28/2017,sell
INTC,3/28/2017,sell
BSX,3/29/2017,buy
FANG,3/29/2017,buy
DLR,3/29/2017,buy
GPS,3/29/2017,buy
HST,3/29/2017,buy
LYB,3/29/2017,buy
MRO,3/29/2017,buy
OKE,3/29/2017,buy
STT,3/29/2017,buy
VMC,3/29/2017,buy
EMN,3/29/2017,sell
EOG,3/29/2017,sell
MLM,3/29/2017,sell
OMC,3/29/2017,sell
ABC,3/30/2017,buy
CAT,3/30/2017,buy
CVX,3/30/2017,buy
COST,3/30/2017,buy
DAL,3/30/2017,buy
GE,3/30/2017,buy
IP,3/30/2017,buy
J,3/30/2017,buy
NOW,3/30/2017,buy
UNP,3/30/2017,buy
AKAM,3/30/2017,sell
FANG,3/30/2017,sell
DLR,3/30/2017,sell
GPS,3/30/2017,sell
HST,3/30/2017,sell
